"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.088614793E0,-3.032999933E-1,-1.409999933E-2,-8.406999707E-1,8.938490570E-1
3.098614793E0,8.908999562E-1,-1.105499983E0,-4.096999764E-1,1.477730359E0
3.108614793E0,6.379999965E-2,-5.676999688E-1,-7.585999966E-1,9.496460653E-1
3.118614793E0,5.353999734E-1,-6.153999567E-1,-1.787099957E0,1.964458321E0
3.128614793E0,-8.761999607E-1,-3.351999819E-1,-1.664099932E0,1.910317770E0
3.138614793E0,-2.439299822E0,2.274999917E-1,-1.408699989E0,2.826017609E0
3.148614793E0,-1.243600011E0,5.604999661E-1,-1.665300012E0,2.152655413E0
3.158614793E0,-1.239399910E0,-5.016999841E-1,-1.975999922E-1,1.351614134E0
3.168614793E0,-3.000000026E-3,-1.207299948E0,9.158999920E-1,1.515405873E0
3.178614793E0,3.266499996E0,-6.000999808E-1,2.745999992E-1,3.332498668E0
3.188614793E0,4.596600056E0,-1.055299997E0,2.863000035E-1,4.724865908E0
3.198614793E0,1.209499955E0,1.688099980E0,-2.465000004E-1,2.091251763E0
3.208614793E0,-2.127799988E0,1.100700021E0,4.365999997E-1,2.435096073E0
3.218614793E0,-3.773099899E0,2.589999914E0,9.779999405E-2,4.577548170E0
3.228614793E0,-2.829799891E0,1.681499958E0,2.911999822E-1,3.304543381E0
3.238614793E0,-3.710999787E-1,4.147000015E-1,1.714899898E0,1.802934537E0
3.248614793E0,1.308699965E0,1.982000023E-1,2.483799934E0,2.814469924E0
3.258614793E0,2.064499855E0,-9.169999510E-2,1.874099970E0,2.789770463E0
3.268614793E0,2.285399914E0,6.678999662E-1,1.259799957E0,2.693740719E0
3.278614793E0,1.544699907E0,2.847999930E-1,1.781999916E-1,1.580811208E0
3.288614793E0,1.109099984E0,-4.449999928E-1,-7.317000031E-1,1.401253961E0
3.298614793E0,5.816000104E-1,-1.096799970E0,-1.283999920E0,1.786024787E0
3.308614793E0,9.747999907E-1,-1.405099988E0,-9.389999509E-1,1.950964353E0
3.318614793E0,1.443499923E0,-2.029599905E0,-1.819999889E-2,2.490642295E0
3.328614793E0,1.702999949E0,-1.136999965E0,-4.530999959E-1,2.097207036E0
3.338614793E0,1.657999903E-1,-1.263599992E0,1.398199916E0,1.891860878E0
3.348614793E0,4.681999981E-1,-2.825399876E0,8.840000033E-1,2.997257363E0
3.358614793E0,-9.844999909E-1,-3.073999882E-1,1.621799946E0,1.921970356E0
3.368614793E0,-1.809700012E0,2.948400021E0,5.918999910E-1,3.509761020E0
3.378614793E0,-2.762300014E0,3.895299911E0,-9.809999466E-1,4.875040889E0
3.388614793E0,-3.668999910E0,3.036399841E0,-2.097499847E0,5.203920632E0
3.398614793E0,-4.177299976E0,1.620199919E0,-1.892199993E0,4.863671831E0
3.408614793E0,-2.290599823E0,-3.253999949E-1,1.219999976E-2,2.313629518E0
3.418621043E0,5.155000091E-1,-3.953000009E-1,9.032999873E-1,1.112633460E0
3.428613230E0,1.288599968E0,-3.806999922E-1,1.291299939E0,1.863565908E0
3.438613230E0,2.699999884E-2,-2.004999965E-1,3.707000017E-1,4.223123723E-1
3.448613230E0,1.412999928E-1,-3.508999944E-1,6.001999974E-1,7.094621420E-1
3.458613230E0,4.801999927E-1,-3.145999908E-1,4.041000009E-1,7.020413078E-1
3.468621043E0,5.830999613E-1,-1.787000000E-1,-1.089999974E-1,6.195322867E-1
3.478613230E0,5.195999742E-1,-9.989999980E-2,-5.893999934E-1,7.920583914E-1
3.488613230E0,2.716999948E-1,-2.538999915E-1,-5.241999626E-1,6.427065378E-1
3.498613230E0,2.839200020E0,6.026999950E-1,-8.351999521E-1,3.020242208E0
3.508625730E0,7.431999683E0,1.190599918E0,-2.766199827E0,8.018978049E0
3.518613230E0,3.859799862E0,9.626999497E-1,-1.837799907E0,4.382049140E0
3.528614793E0,8.327999711E-1,4.897999763E-1,1.457999945E-1,9.770964369E-1
3.538614793E0,-1.064599991E0,-5.113999844E-1,1.543799996E0,1.943764778E0
3.548614793E0,-2.295399904E0,-7.815999985E-1,2.262099981E0,3.316150721E0
3.558613230E0,-1.835599899E0,-9.865999818E-1,2.764299870E0,3.461814594E0
3.568614793E0,-2.634399891E0,-9.189999849E-2,3.172299862E0,4.124559953E0
3.578614793E0,-4.326200008E0,-5.153999925E-1,8.963999748E-1,4.448053122E0
3.588614793E0,-3.788800001E0,-3.925999999E-1,-1.433799982E0,4.070002776E0
3.598614793E0,-2.869199991E0,-6.782999635E-1,-9.057999849E-1,3.084294578E0
3.608614793E0,7.970000058E-2,6.229999661E-2,1.224999949E-1,1.588698475E-1
3.618614793E0,3.233999908E-1,2.642000020E-1,2.390999943E-1,4.812047406E-1
3.628614793E0,3.520999849E-1,3.502999842E-1,1.000999957E-1,5.066601301E-1
3.638622605E0,4.897999763E-1,4.395999908E-1,1.687999964E-1,6.794450732E-1
3.648614793E0,6.187999845E-1,5.023999810E-1,3.461000025E-1,8.689674179E-1
3.658614793E0,5.529999733E-1,5.299000144E-1,3.192999959E-1,8.297924338E-1
3.668614793E0,-1.677999943E-1,-2.649999969E-2,-2.967999876E-1,3.419785384E-1
3.678614793E0,-1.584299922E0,-7.594000101E-1,-8.801999688E-1,1.965056387E0
3.688617918E0,-9.943999648E-1,-3.755999804E-1,-1.034999937E-1,1.067997605E0
3.698614793E0,-1.318999976E-1,-1.944999993E-1,3.723999858E-1,4.403516873E-1
3.708614793E0,2.897999883E-1,6.999999750E-3,3.264999986E-1,4.366180050E-1
3.718614793E0,5.164999962E-1,2.217999995E-1,-1.040400028E0,1.182539515E0
3.728614793E0,6.876999736E-1,4.009999931E-1,-3.592399836E0,3.679547367E0
3.738613230E0,2.981999815E-1,2.610000074E-1,-6.283999681E-1,7.429204216E-1
3.748613230E0,-3.463000059E-1,1.441999972E-1,2.252500057E0,2.283522244E0
3.758613230E0,-7.497000098E-1,3.901999891E-1,3.124099970E0,3.236403368E0
3.768617918E0,-9.640000015E-2,1.052999943E-1,2.543099880E0,2.547103855E0
3.778613230E0,3.561999798E-1,-1.350999922E-1,1.781499982E0,1.821777324E0
3.788613230E0,2.980999947E-1,-7.461999655E-1,7.561999559E-1,1.103411242E0
3.798613230E0,-3.006999791E-1,-7.594999671E-1,-2.531000078E-1,8.551726676E-1
3.808613230E0,-5.877000093E-1,-5.904999971E-1,-3.601999879E-1,9.076483784E-1
3.818614793E0,-3.467999995E-1,-3.082999885E-1,-1.367999911E-1,4.837699455E-1
3.828614793E0,-2.043999881E-1,7.949999720E-2,-4.569999874E-2,2.240269952E-1
3.838613230E0,-2.382999957E-1,3.795000017E-1,-3.107999861E-1,5.453473852E-1
3.848613230E0,-6.469999999E-2,3.473999798E-1,-6.639999747E-1,7.521760448E-1
3.858613230E0,6.109999865E-2,3.064000010E-1,-7.834999561E-1,8.434965037E-1
3.868613230E0,2.209999971E-2,1.785999984E-1,-2.084999979E-1,2.754244334E-1
3.878613230E0,3.078999817E-1,1.008999944E-1,6.735999584E-1,7.474758268E-1
3.888613230E0,8.370000124E-2,-8.349999785E-2,8.136999607E-1,8.222442252E-1
3.898613230E0,-3.560999930E-1,-2.363999933E-1,-1.454999894E-1,4.515112499E-1
3.908624168E0,-2.570999861E-1,-3.033999801E-1,-5.694000125E-1,6.945274112E-1
3.918613230E0,-2.658999860E-1,-2.349999994E-1,-3.163000047E-1,4.753666956E-1
3.928614793E0,-8.789999783E-2,-8.029999584E-2,4.147000015E-1,4.314517240E-1
3.938613230E0,1.579999924E-1,3.549999744E-2,8.993999958E-1,9.138624622E-1
3.948613230E0,4.917999804E-1,5.350000039E-2,1.025099993E0,1.138226456E0
3.958613230E0,3.741999865E-1,7.329999655E-2,5.256000161E-1,6.493488248E-1
3.968613230E0,1.129999943E-2,1.048999950E-1,-1.416999996E-1,1.766651885E-1
3.978613230E0,-1.939999908E-1,8.810000122E-2,-4.691999853E-1,5.153117822E-1
3.988619480E0,-1.239999980E-1,3.189999983E-2,-3.448999822E-1,3.678989090E-1
3.998614793E0,-2.003999949E-1,-6.350000203E-2,-1.303000003E-1,2.473267035E-1
4.008613230E0,-2.371999919E-1,-9.019999951E-2,3.249000013E-1,4.122619154E-1
4.018613230E0,-8.810000122E-2,-9.809999913E-2,3.800999820E-1,4.023197937E-1
4.028613230E0,-6.700000167E-2,-6.740000099E-2,2.613999844E-1,2.781397350E-1
4.038613230E0,-3.795000017E-1,-8.579999954E-2,2.322999984E-1,4.531502846E-1
4.048613230E0,-3.592000008E-1,-1.640999913E-1,2.739000022E-1,4.805982303E-1
4.058613230E0,8.159999549E-2,-7.819999754E-2,1.307999939E-1,1.728653733E-1
4.068613230E0,1.696999967E-1,-1.129999943E-2,5.570000038E-2,1.789644348E-1
4.078613230E0,3.466999829E-1,6.659999490E-2,1.564999968E-1,3.861718354E-1
4.088613230E0,1.171700001E0,1.462000012E-1,1.960000023E-2,1.180948556E0
4.098613230E0,1.017400026E0,1.709999889E-1,1.229999959E-2,1.031743718E0
4.108613230E0,-2.802999914E-1,-1.489000022E-1,9.499999881E-2,3.313069507E-1
4.118613230E0,-1.577899933E0,-3.788999915E-1,2.127999961E-1,1.636648172E0
4.128613230E0,-1.780799985E0,-6.656999588E-1,4.944999814E-1,1.964417281E0
4.138614793E0,-2.513999939E-1,-8.242999911E-1,6.301999688E-1,1.067625605E0
4.148614793E0,2.369999886E-1,-4.065999985E-1,1.528999954E-1,4.948443815E-1
4.158614793E0,-1.466999948E-1,-1.232999936E-1,-9.999999404E-2,2.161568313E-1
4.168616355E0,-5.496999621E-1,3.475999832E-1,-3.030999899E-1,7.175412187E-1
4.178614793E0,-8.254999518E-1,4.245999753E-1,-6.092999578E-1,1.110397113E0
4.188614793E0,-1.609999985E-1,5.277000070E-1,-4.563999772E-1,7.160232092E-1
4.198614793E0,2.876999974E-1,5.805000067E-1,-1.335999966E-1,6.615137983E-1
4.208619480E0,6.589999795E-1,3.892999887E-1,4.977999926E-1,9.130390390E-1
4.218614793E0,7.170999646E-1,4.399999976E-3,8.768999577E-1,1.132786500E0
4.228614793E0,1.286000013E-1,-3.574000001E-1,6.473000050E-1,7.505131690E-1
4.238614793E0,3.009999916E-2,-6.884999871E-1,-5.240000039E-2,6.911468746E-1
4.248614793E0,4.711999893E-1,-6.365999579E-1,-4.097999930E-1,8.917538734E-1
4.258617918E0,2.675999999E-1,-2.657999992E-1,-1.653999984E-1,4.118453096E-1
4.268614793E0,-4.939999878E-1,4.619999975E-2,2.644000053E-1,5.622079604E-1
4.278614793E0,-1.146700025E0,3.209999800E-1,6.319999695E-1,1.348104556E0
4.288614793E0,-9.581999779E-1,2.270999998E-1,1.243999973E-1,9.925708876E-1
4.298614793E0,-2.026999891E-1,3.920000046E-2,-4.547999799E-1,4.994666629E-1
4.308614793E0,-5.539999902E-2,-4.149999842E-2,-2.426999956E-1,2.523780847E-1
4.318614793E0,-5.509999767E-2,-2.379999869E-2,1.268000007E-1,1.402878820E-1
4.328614793E0,-6.039999723E-1,-1.037999988E-1,2.635999918E-1,6.671396870E-1
4.338614793E0,2.269999869E-2,-8.999999613E-3,6.199999899E-2,6.663549961E-2
4.348614793E0,6.140000001E-2,-9.979999810E-2,1.809999906E-2,1.185647907E-1
4.358614793E0,-8.590000123E-2,-1.604999900E-1,3.059999943E-1,3.560548462E-1
4.368614793E0,1.587999910E-1,-1.136999950E-1,4.564999938E-1,4.965252968E-1
4.378614793E0,1.975999922E-1,-1.354999989E-1,5.008999705E-1,5.552538042E-1
4.388617918E0,6.979999691E-2,-1.859999895E-1,5.180000067E-1,5.547900888E-1
4.398614793E0,-1.909999922E-2,-1.187999994E-1,3.519999981E-1,3.719976458E-1
4.408614793E0,3.033999801E-1,-8.150000125E-2,2.481999993E-1,4.003711251E-1
4.418614793E0,1.551000029E-1,8.370000124E-2,2.073999941E-1,2.721699077E-1
4.428614793E0,-3.747999966E-1,1.433999985E-1,1.096999943E-1,4.160200546E-1
4.438614793E0,-6.010000110E-1,6.899999920E-3,1.508999914E-1,6.196930132E-1
4.448614793E0,-4.160999954E-1,-1.709000021E-1,1.489999983E-2,4.500755791E-1
4.458614793E0,-1.340000033E-1,-1.842999905E-1,-8.299999684E-2,2.425107975E-1
4.468614793E0,4.711999893E-1,-3.229999915E-2,-5.243999958E-1,7.057393821E-1
4.478614793E0,5.975999832E-1,-2.018999904E-1,-3.193999827E-1,7.070400944E-1
4.488614793E0,4.032000005E-1,-3.272999823E-1,2.483999878E-1,5.756718447E-1
4.498614793E0,-6.238999963E-1,1.383000016E-1,5.346999764E-1,8.332359573E-1
4.508614793E0,-1.054000020E0,2.395000011E-1,4.253000021E-1,1.161531913E0
4.518614793E0,-4.168999791E-1,5.130000040E-2,2.151999921E-1,4.719622010E-1
4.528614793E0,-5.755999684E-1,-2.578999996E-1,2.307999879E-1,6.716370805E-1
4.538614793E0,-1.138100028E0,-4.135999978E-1,-3.359999955E-1,1.256675228E0
4.548614793E0,-8.499000072E-1,-4.095000029E-1,-9.440999627E-1,1.334670377E0
4.558614793E0,-2.479999885E-2,-2.465000004E-1,-2.563000023E-1,3.564645583E-1
4.568614793E0,4.165999889E-1,1.297999918E-1,7.263999581E-1,8.473844982E-1
4.578614793E0,2.017000020E-1,5.878999829E-1,7.558999658E-1,9.786184338E-1
4.588621043E0,7.629999518E-2,4.010999799E-1,1.538999975E-1,4.363348397E-1
4.598614793E0,-8.309999853E-2,8.819999546E-2,2.593999803E-1,2.863096204E-1
4.608614793E0,8.937999606E-1,-1.101999953E-1,3.987999856E-1,9.849181880E-1
4.618614793E0,2.312500000E0,-9.160000086E-2,5.112000108E-1,2.370099631E0
4.628614793E0,1.597700000E0,-2.481999993E-1,7.249999642E-1,1.771968814E0
4.638614793E0,5.429999828E-1,1.648000032E-1,9.515999556E-1,1.107948779E0
4.648614793E0,-1.394299984E0,3.172999918E-1,3.574000001E-1,1.473935714E0
4.658614793E0,-2.648299932E0,1.889999956E-1,-9.656999707E-1,2.825206181E0
4.668614793E0,-2.504499912E0,-4.343999922E-1,-1.334800005E0,2.871047582E0
4.678614793E0,-1.914199948E0,-9.540999532E-1,-8.747999668E-1,2.310788425E0
4.688614793E0,-4.564999938E-1,-8.993999958E-1,6.010000110E-1,1.174101192E0
4.698614793E0,1.046299934E0,-1.745999902E-1,1.715699911E0,2.017140276E0
4.708614793E0,1.824099898E0,3.959999979E-1,2.913899899E0,3.460486824E0
4.718614793E0,1.310799956E0,1.065699935E0,3.034799814E0,3.473315821E0
4.728614793E0,-2.198999971E-1,6.251999736E-1,1.536099911E0,1.672971593E0
4.738614793E0,-4.073999822E-1,4.181999862E-1,1.278999895E-1,5.976825088E-1
4.748614793E0,-4.610999823E-1,4.089999795E-1,-3.407000005E-1,7.042518493E-1
4.758614793E0,-5.985000134E-1,6.570000201E-2,-7.973999977E-1,9.991824221E-1
4.768614793E0,-6.590999961E-1,-6.935999990E-1,-1.022199988E0,1.400138057E0
4.778614793E0,-1.322999895E-1,-4.949999750E-1,-1.270699978E0,1.370111928E0
4.788614793E0,2.056999952E-1,-5.651000142E-1,1.048000008E-1,6.104371829E-1
4.798614793E0,6.028000116E-1,5.618000031E-1,1.420899987E0,1.642541893E0
4.808614793E0,-2.908000052E-1,1.842799902E0,1.445999980E0,2.360379644E0
4.818614793E0,-1.495100021E0,1.393599987E0,6.597999930E-1,2.147738585E0
4.828614793E0,-1.886199951E0,1.066599965E0,-6.432999969E-1,2.260358517E0
4.838614793E0,-9.469999671E-1,5.037999749E-1,-1.481400013E0,1.828980413E0
4.848614793E0,1.340000033E-1,-1.574999988E-1,-1.523800015E0,1.537767452E0
4.858614793E0,1.497099996E0,-1.184399962E0,-9.602999687E-1,2.136887385E0
4.868614793E0,2.726799965E0,-2.005399942E0,-1.943999976E-1,3.390406810E0
4.878614793E0,2.769199848E0,-2.434499979E0,-4.774999917E-1,3.717965060E0
4.888614793E0,2.156100035E0,-2.593799829E0,-9.429000020E-1,3.502231478E0
4.898614793E0,1.434899926E0,-7.904999852E-1,-4.402999878E-1,1.696376168E0
4.908616355E0,-7.539999485E-2,1.341799974E0,9.376999736E-1,1.638717050E0
4.918613230E0,-2.180099964E0,1.725099921E0,1.255199909E0,3.050300379E0
4.928613230E0,-2.921499968E0,9.926999807E-1,4.165999889E-1,3.113546348E0
4.938613230E0,-1.682699919E0,-6.019999832E-2,-9.496999979E-1,1.933140746E0
4.948622605E0,-1.235399961E0,-4.951999784E-1,-9.355999827E-1,1.626893792E0
4.958613230E0,-6.768999696E-1,-3.547999859E-1,-1.118999943E-1,7.723977004E-1
4.968613230E0,1.346300006E0,4.196999967E-1,1.545499921E0,2.092185890E0
4.978613230E0,2.388999939E0,1.373199940E0,3.273999929E0,4.279260955E0
4.988613230E0,8.493999839E-1,9.723999500E-1,2.810199976E0,3.092614735E0
4.998613230E0,5.992000103E-1,-9.359999746E-2,7.737999558E-1,9.831418939E-1
5.008613230E0,3.130999804E-1,-8.398999572E-1,-8.396999836E-1,1.228234342E0
5.018614793E0,-6.039999723E-1,-7.087000012E-1,-1.105999947E0,1.445789591E0
5.028614793E0,-8.797999620E-1,-4.210000038E-1,-5.557999611E-1,1.122587446E0
5.038622605E0,-9.826999903E-1,-4.459999800E-1,-3.822000027E-1,1.144854617E0
5.048614793E0,-1.166800022E0,-4.104999900E-1,-4.060999751E-1,1.301863942E0
5.058614793E0,-6.771000028E-1,2.247999907E-1,-1.730000041E-2,7.136516934E-1
5.068614793E0,-1.601999998E-1,7.745999694E-1,7.623999715E-1,1.098600414E0
5.078614793E0,9.645999670E-1,-1.588999927E-1,-1.943399906E0,2.175432256E0
5.088614793E0,2.121700048E0,-2.720299959E0,-9.503999710E0,1.011076918E1
5.098614793E0,-9.879999608E-2,-1.013000011E0,5.699999630E-3,1.017822653E0
5.108614793E0,5.059999824E-1,-5.461999774E-1,2.699100018E0,2.799912731E0
5.118614793E0,1.098799944E0,5.289999843E-1,1.377499938E0,1.839757696E0
5.128616355E0,2.446999997E-1,9.289999604E-1,1.372699976E0,1.675477317E0
5.138614793E0,-4.901999831E-1,1.182999969E0,1.842799902E0,2.244035746E0
5.148614793E0,-1.303499937E0,9.027000070E-1,1.929199934E0,2.497156738E0
5.158614793E0,-5.534999967E-1,3.564999998E-1,1.071300030E0,1.257433199E0
5.168614793E0,-6.561999917E-1,5.810000002E-2,1.345999956E0,1.498562618E0
5.178614793E0,-2.467999905E-1,2.976000011E-1,1.316599965E0,1.372192211E0
5.188614793E0,3.606999815E-1,7.646999955E-1,1.609799981E0,1.818330701E0
5.198614793E0,9.301999807E-1,1.121599913E0,1.809199929E0,2.323028788E0
5.208614793E0,1.579100013E0,1.066599965E0,2.276599884E0,2.968854892E0
5.218624168E0,8.011999726E-1,7.901999950E-1,3.280000016E-2,1.125794505E0
5.228614793E0,-1.015200019E0,-9.219999909E-1,-2.573400021E0,2.916008012E0
5.238614793E0,-2.380899906E0,-1.396600008E0,-2.780799866E0,3.918165877E0
5.248614793E0,-1.572999954E0,-8.090999722E-1,-1.654799938E0,2.422258132E0
5.258613230E0,-3.159999847E-2,-4.472999871E-1,-6.125000119E-1,7.590995343E-1
5.268613230E0,7.938999534E-1,1.919999905E-2,-2.676999867E-1,8.380388170E-1
5.278613230E0,9.609999657E-1,3.301999867E-1,3.078999817E-1,1.061769920E0
5.288614793E0,8.831999898E-1,2.155999988E-1,4.594999850E-1,1.018658833E0
5.298617918E0,4.434999824E-1,3.046999872E-1,4.717999995E-1,7.156322771E-1
5.308614793E0,1.115999967E-1,3.984999955E-1,2.431999892E-1,4.800031671E-1
5.318614793E0,-7.494999766E-1,9.319999814E-2,-8.233000040E-1,1.117255276E0
5.328614793E0,-1.876500010E0,-3.218999803E-1,-8.497999907E-1,2.084953695E0
5.338613230E0,-7.806999683E-1,5.529999733E-2,8.389999717E-2,7.871402288E-1
5.348614793E0,4.309999943E-1,2.665999830E-1,7.486000061E-1,9.040124530E-1
5.358613230E0,6.432999969E-1,3.324999809E-1,4.902999997E-1,8.745199900E-1
5.368613230E0,1.011299968E0,2.053999901E-1,6.897999644E-1,1.241265794E0
5.378613230E0,1.123499990E0,-2.203999907E-1,8.684999943E-1,1.437052756E0
5.388621043E0,2.586999834E-1,1.008000001E-1,1.305599928E0,1.334794926E0
5.398614793E0,-1.092999950E-1,4.188999832E-1,1.227199912E0,1.301323676E0
5.408614793E0,-5.928999782E-1,7.285999656E-1,2.365900040E0,2.545559131E0
5.418614793E0,-2.208699942E0,1.198199987E0,3.422399998E0,4.245805034E0
5.428614793E0,-2.176599979E0,1.170300007E0,1.996399999E0,3.176917143E0
5.438614793E0,7.035999894E-1,1.221099973E0,-4.553999901E-1,1.481056123E0
5.448614793E0,4.527999759E-1,1.105999947E-1,2.909999788E-1,5.494917330E-1
5.458614793E0,-3.240000084E-2,-1.074999943E-1,1.858399987E0,1.861788528E0
5.468614793E0,7.737999558E-1,1.648999900E-1,1.248600006E0,1.478161139E0
5.478616355E0,1.480000019E-1,4.916999936E-1,9.409999847E-2,5.220418508E-1
5.488614793E0,-1.978399992E0,2.441999912E-1,4.010999799E-1,2.033367000E0
5.498614793E0,-3.380499840E0,2.157000005E-1,-9.894999862E-1,3.528939767E0
5.508614793E0,-3.061699867E0,4.244999886E-1,-7.014999986E-1,3.169591230E0
5.518624168E0,-1.424799919E0,7.404999733E-1,9.679999948E-1,1.874945068E0
5.528614793E0,9.827999473E-1,1.339699984E0,9.334999919E-1,1.905810593E0
5.538614793E0,2.682899952E0,1.195999980E0,-1.630000025E-2,2.937453624E0
5.548614793E0,1.660899997E0,6.200000048E-1,-4.199000001E-1,1.821895940E0
5.558614793E0,-5.214999914E-1,8.190000057E-2,-1.513299942E0,1.602730971E0
5.568614793E0,-5.655499935E0,-1.752299905E0,2.275500059E0,6.342959482E0
5.578614793E0,-3.622299910E0,-1.954999924E0,1.631799936E0,4.427849633E0
5.588614793E0,1.414199948E0,-8.230999708E-1,-3.606199980E0,3.960067342E0
5.598614793E0,4.072099686E0,-1.318999976E-1,3.804999888E-1,4.091964528E0
5.608619480E0,4.684700012E0,-3.791999817E-1,2.070099831E0,5.135710286E0
5.618614793E0,1.495800018E0,-5.048999786E-1,1.541700006E0,2.206621986E0
5.628614793E0,7.389000058E-1,5.943999887E-1,3.649999946E-2,9.490083325E-1
5.638614793E0,1.312799931E0,9.319999814E-2,-1.761599898E0,2.198946134E0
5.648614793E0,2.712000012E-1,-8.412999511E-1,-2.356999874E0,2.517296855E0
5.658614793E0,-3.851399899E0,-1.596099973E0,-3.225299835E0,5.270993770E0
5.668614793E0,-3.947399855E0,-4.176999927E-1,-2.355599880E0,4.615765342E0
5.678614793E0,-1.404399991E0,4.789999872E-2,-3.527999818E-1,1.448827654E0
5.688614793E0,1.458599925E0,1.026999950E-1,1.125100017E0,1.844969126E0
5.698621043E0,3.019299984E0,-2.651000023E-1,1.462899923E0,3.365490542E0
5.708614793E0,2.261800051E0,-7.609999925E-2,1.386699915E0,2.654141544E0
5.718614793E0,8.603000045E-1,1.351999938E-1,8.348000050E-1,1.206352430E0
5.728614793E0,-9.614999890E-1,5.224999785E-1,6.337999701E-1,1.264591182E0
5.738621043E0,-1.696699977E0,3.916999996E-1,4.069999978E-2,1.741802570E0
5.748614793E0,-1.619799972E0,-3.050999939E-1,-3.971000016E-1,1.695442823E0
5.758614793E0,-7.493999600E-1,-1.030599952E0,-1.197999939E-1,1.279878353E0
5.768614793E0,-5.062999725E-1,-1.123099923E0,-5.238000154E-1,1.338678287E0
5.778614793E0,-7.825999856E-1,-2.743999958E-1,2.017000020E-1,8.534875429E-1
5.788619480E0,-8.529999852E-1,8.296999931E-1,4.673999846E-1,1.278465408E0
5.798614793E0,-5.116999745E-1,1.315899968E0,6.402999759E-1,1.550294698E0
5.808614793E0,5.352999568E-1,8.596999645E-1,8.763999939E-1,1.339293479E0
5.818614793E0,2.121899843E0,5.009999871E-2,7.884999514E-1,2.264221970E0
5.828621043E0,1.602199912E0,-6.850000024E-1,3.554999828E-1,1.778384042E0
5.838614793E0,-9.452999830E-1,-9.879999608E-2,-4.290999770E-1,1.042823229E0
5.848614793E0,-2.436100006E0,5.231999755E-1,-1.055899978E0,2.706149703E0
5.858614793E0,-1.960199952E0,-2.366999984E-1,-8.258000016E-1,2.140176718E0
5.868614793E0,-3.393999934E-1,-6.880999804E-1,7.609999925E-2,7.710156603E-1
5.878614793E0,1.470699906E0,-2.888999879E-1,1.473699927E0,2.101954541E0
5.888614793E0,2.188600063E0,-4.209999740E-2,1.227199912E0,2.509534274E0
5.898614793E0,1.599699974E0,1.532000005E-1,1.428999901E-1,1.613360051E0
5.908614793E0,-3.009999916E-2,3.570999801E-1,-2.362999916E-1,4.292599350E-1
5.918614793E0,2.903999984E-1,-1.909999922E-2,4.227999747E-1,5.132804181E-1
5.928614793E0,5.770999789E-1,-6.999999881E-1,3.342999816E-1,9.668509951E-1
5.938614793E0,-3.999999762E-1,-4.957999885E-1,-2.976000011E-1,7.031240077E-1
5.948614793E0,-2.444000006E0,-3.357000053E-1,-2.128999978E-1,2.476117310E0
5.958616355E0,-1.695500016E0,-4.262000024E-1,2.111999989E-1,1.760957747E0
5.968614793E0,-8.968999982E-1,-8.213999867E-1,3.380999863E-1,1.262314995E0
5.978614793E0,-5.242999792E-1,-1.768999994E-1,5.067999959E-1,7.503534593E-1
5.988614793E0,-1.036299944E0,7.675999999E-1,8.086999655E-1,1.522209896E0
5.998614793E0,-1.453899980E0,4.981999993E-1,8.449999988E-2,1.539210395E0
6.008617918E0,1.221899986E0,5.701999664E-1,-9.139999747E-1,1.628976222E0
6.018614793E0,4.522799969E0,1.186299920E0,1.652799964E0,4.959311926E0
6.028614793E0,9.777999520E-1,-1.850000024E-2,-1.352299929E0,1.668876896E0
6.038614793E0,-1.795399904E0,-4.627999961E-1,-1.681100011E0,2.502746871E0
6.048616355E0,-1.835299969E0,-2.178999931E-1,-4.769999981E-1,1.908752310E0
6.058614793E0,3.156999946E-1,-2.579999901E-2,4.334999919E-1,5.368932571E-1
